,match_id,Tournament,P1,P2,Pt,Set1,Set2,Gm1,Gm2,Pts,SrvDceSide,Gm#,TbSet,TB?,TBpt,Svr,Ret,Serving,1st,2nd,Notes,1stNoLet,2ndNoLet,1stSV,2ndSV,1stNoSV,2ndNoSV,1stIn,2ndIn,isRally1st,isRally2nd,Sv1,Sv2,Rally,isAce,isUnret,isRallyWinner,isForced,isUnforced,isDouble,rallyNoSpec,rallyNoError,rallyNoDirection,rallyLen,PtWinner,isSvrWinner,PtsAfter,GmW,Gm1.1,Gm2.1,SetW,Set1.1,Set2.1,RevTB,TBrev,rallyCount
0,20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,1,0,0,0,0,0-0,0,1,1,0,,1,2,RF,4 f27 f+3x@,,,4f27f+3x@,,0,,4f27f+3x@,,1,,1,0,4,,f27f+3x@,False,False,False,False,True,False,f27f3x,f27f3,ff,2,2,0,0-15,0,0,0,0,0,0,,,2
6,20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,7,0,0,1,0,0-0,0,2,1,0,,2,1,JMD,6 b27 f1n@,,,6b27f1n@,,0,,6b27f1n@,,1,,1,0,6,,b27f1n@,False,False,False,False,True,False,b27f1n,b27f1,bf,2,1,0,0-15,0,1,0,0,0,0,,,2
27,20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,28,0,0,2,3,0-0,0,6,1,0,,2,1,JMD,6 b18 f1 f1 f1w#,,,6b18f1f1f1w#,,0,,6b18f1f1f1w#,,1,,1,0,6,,b18f1f1f1w#,False,False,False,True,False,False,b18f1f1f1w,b18f1f1f1,bfff,4,1,0,0-15,0,2,3,0,0,0,,,4
37,20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,38,0,0,2,4,30-0,0,7,1,0,,1,2,RF,5+ b37 i1 f-1*,,,5+b37i1f-1*,,1,,5b37i1f-1*,,1,,1,0,5,,b37i1f-1*,False,False,True,False,False,False,b37i1f1,b37i1f1,bif,3,2,0,30-15,0,2,4,0,0,0,,,4
70,20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,71,0,1,1,1,30-0,0,13,1,0,,1,2,RF,6 s;27 f+1d@,,,6s;27f+1d@,,0,,6s;27f+1d@,,1,,1,0,6,,s;27f+1d@,False,False,False,False,True,False,s27f1d,s27f1,sf,2,2,0,30-15,0,1,1,0,0,1,,,2
95,20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,96,0,1,4,3,0-0,0,18,1,0,,2,1,JMD,5 s38 s3 s1 f1 f3 b2 s3 s3 b3 b2 f2 b2 f1 f1 f1 f2d@,,,5s38s3s1f1f3b2s3s3b3b2f2b2f1f1f1f2d@,,0,,5s38s3s1f1f3b2s3s3b3b2f2b2f1f1f1f2d@,,1,,1,0,5,,s38s3s1f1f3b2s3s3b3b2f2b2f1f1f1f2d@,False,False,False,False,True,False,s38s3s1f1f3b2s3s3b3b2f2b2f1f1f1f2d,s38s3s1f1f3b2s3s3b3b2f2b2f1f1f1f2,sssffbssbbfbffff,16,1,0,0-15,0,4,3,0,0,1,,,16
107,20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,108,0,1,5,4,0-0,0,20,1,0,,2,1,JMD,6 b28 f1 f3 b1 r2 s+1 f3*,,,6b28f1f3b1r2s+1f3*,,0,,6b28f1f3b1r2s+1f3*,,1,,1,0,6,,b28f1f3b1r2s+1f3*,False,False,True,False,False,False,b28f1f3b1r2s1f3,b28f1f3b1r2s1f3,bffbrsf,7,1,0,0-15,0,5,4,0,0,1,,,8
109,20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,110,0,1,5,4,15-15,0,20,1,0,,2,1,JMD,5 b29 f1 f+1 f2 z3*,,,5b29f1f+1f2z3*,,0,,5b29f1f+1f2z3*,,1,,1,0,5,,b29f1f+1f2z3*,False,False,True,False,False,False,b29f1f1f2z3,b29f1f1f2z3,bfffz,5,1,0,15-30,0,5,4,0,0,1,,,6
127,20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,146,1,1,0,0,0-0,0,24,1,0,,2,1,JMD,4 f39 s3d#,,,4f39s3d#,,0,,4f39s3d#,,1,,1,0,4,,f39s3d#,False,False,False,True,False,False,f39s3d,f39s3,fs,2,1,0,0-15,0,0,0,0,1,1,,,2
145,20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,164,1,1,1,1,30-0,0,26,1,0,,2,1,JMD,4 f38 b2 b;2 f2d@,,,4f38b2b;2f2d@,,0,,4f38b2b;2f2d@,,1,,1,0,4,,f38b2b;2f2d@,False,False,False,False,True,False,f38b2b2f2d,f38b2b2f2,fbbf,4,1,0,30-15,0,1,1,0,1,1,,,4
171,20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,190,1,1,3,4,30-0,0,31,1,0,,1,2,RF,4 f18 f3d#,,,4f18f3d#,,0,,4f18f3d#,,1,,1,0,4,,f18f3d#,False,False,False,True,False,False,f18f3d,f18f3,ff,2,2,0,30-15,0,3,4,0,1,1,,,2
178,20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,197,1,1,4,4,30-30,0,32,1,0,,2,1,JMD,5 b28 f2 s2 f3 b3 b3 f3 b3 f3 b3 b3 b3 b1 f1u+3 m2 p2*,,,5b28f2s2f3b3b3f3b3f3b3b3b3b1f1u+3m2p2*,,0,,5b28f2s2f3b3b3f3b3f3b3b3b3b1f1u+3m2p2*,,1,,1,0,5,,b28f2s2f3b3b3f3b3f3b3b3b3b1f1u+3m2p2*,False,False,True,False,False,False,b28f2s2f3b3b3f3b3f3b3b3b3b1f1u3m2p2,b28f2s2f3b3b3f3b3f3b3b3b3b1f1u3m2p2,bfsfbbfbfbbbbfump,17,1,0,30-40,0,4,4,0,1,1,,,18
188,20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,207,1,1,5,4,40-40,0,33,1,0,,1,2,RF,5 b28 f1 f1 f2d@,,,5b28f1f1f2d@,,0,,5b28f1f1f2d@,,1,,1,0,5,,b28f1f1f2d@,False,False,False,False,True,False,b28f1f1f2d,b28f1f1f2,bfff,4,2,0,40-AD,0,5,4,0,1,1,,,4
192,20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,211,1,1,5,4,40-40,0,33,1,0,,1,2,RF,5 b28 f1 f1 f3 s3 f@,,,5b28f1f1f3s3f@,,0,,5b28f1f1f3s3f@,,1,,1,0,5,,b28f1f1f3s3f@,False,False,False,False,True,False,b28f1f1f3s3f,b28f1f1f3s3f,bfffsf,6,2,0,40-AD,0,5,4,0,1,1,,,6
196,20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,215,1,1,5,5,30-0,0,34,1,0,,2,1,JMD,4 f17*,,,4f17*,,0,,4f17*,,1,,1,0,4,,f17*,False,False,True,False,False,False,f17,f17,f,1,1,0,30-15,0,5,5,0,1,1,,,2
208,20180215,Rotterdam,Roger_Federer,Philipp_Kohlschreiber,6,0,0,1,0,0-0,0,2,1,0,,2,1,PK,6 b2 f2n@,,,6b2f2n@,,0,,6b2f2n@,,1,,1,0,6,,b2f2n@,False,False,False,False,True,False,b2f2n,b2f2,bf,2,1,0,0-15,0,1,0,0,0,0,,,2
252,20180215,Rotterdam,Roger_Federer,Philipp_Kohlschreiber,50,0,0,5,4,0-0,0,10,1,0,,2,1,PK,4 f;3*,,,4f;3*,,0,,4f;3*,,1,,1,0,4,,f;3*,False,False,True,False,False,False,f3,f3,f,1,1,0,0-15,0,5,4,0,0,0,,,2
265,20180215,Rotterdam,Roger_Federer,Philipp_Kohlschreiber,63,0,0,6,5,30-30,0,12,1,0,,2,1,PK,6 b2 f3 s3 f3 b3 f1w@,,RF challenges f1*; call overturned as w@,6b2f3s3f3b3f1w@,,0,,6b2f3s3f3b3f1w@,,1,,1,0,6,,b2f3s3f3b3f1w@,False,False,False,False,True,False,b2f3s3f3b3f1w,b2f3s3f3b3f1,bfsfbf,6,1,0,30-40,0,6,5,0,0,0,,,6
271,20180215,Rotterdam,Roger_Federer,Philipp_Kohlschreiber,87,1,0,0,0,15-15,0,14,1,0,,2,1,PK,4 f1 f2 b3 f2 f3+ s2 z1*,,,4f1f2b3f2f3+s2z1*,,0,,4f1f2b3f2f3+s2z1*,,1,,1,0,4,,f1f2b3f2f3+s2z1*,False,False,True,False,False,False,f1f2b3f2f3s2z1,f1f2b3f2f3s2z1,ffbffsz,7,1,0,15-30,0,0,0,0,1,0,,,8
283,20180215,Rotterdam,Roger_Federer,Philipp_Kohlschreiber,99,1,0,1,1,15-15,0,16,1,0,,2,1,PK,4 f2 s2 f1*,,,4f2s2f1*,,0,,4f2s2f1*,,1,,1,0,4,,f2s2f1*,False,False,True,False,False,False,f2s2f1,f2s2f1,fsf,3,1,0,15-30,0,1,1,0,1,0,,,4
318,20180215,Rotterdam,Roger_Federer,Philipp_Kohlschreiber,134,1,0,4,4,0-0,0,22,1,0,,2,1,PK,6 b2 b3 b3 b2d@,,,6b2b3b3b2d@,,0,,6b2b3b3b2d@,,1,,1,0,6,,b2b3b3b2d@,False,False,False,False,True,False,b2b3b3b2d,b2b3b3b2,bbbb,4,1,0,0-15,0,4,4,0,1,0,,,4
327,20180215,Rotterdam,Roger_Federer,Philipp_Kohlschreiber,143,1,0,5,5,0-0,0,24,1,0,,2,1,PK,4 f2 b2 b3 b3 b2 b1 f1 f3 b3 s3 f1*,,,4f2b2b3b3b2b1f1f3b3s3f1*,,0,,4f2b2b3b3b2b1f1f3b3s3f1*,,1,,1,0,4,,f2b2b3b3b2b1f1f3b3s3f1*,False,False,True,False,False,False,f2b2b3b3b2b1f1f3b3s3f1,f2b2b3b3b2b1f1f3b3s3f1,fbbbbbffbsf,11,1,0,0-15,0,5,5,0,1,0,,,12
337,20180215,Rotterdam,Roger_Federer,Philipp_Kohlschreiber,153,1,0,5,5,40-40,0,24,1,0,,2,1,PK,4 f1 f1 f1 r2 f+3 s1w#,,,4f1f1f1r2f+3s1w#,,0,,4f1f1f1r2f+3s1w#,,1,,1,0,4,,f1f1f1r2f+3s1w#,False,False,False,True,False,False,f1f1f1r2f3s1w,f1f1f1r2f3s1,fffrfs,6,1,0,40-AD,0,5,5,0,1,0,,,6
344,20180122,Australian_Open,Roger_Federer,Marton_Fucsovics,1,0,0,0,0,0-0,0,1,1,0,,1,2,RF,4 f38 s3n@,,,4f38s3n@,,0,,4f38s3n@,,1,,1,0,4,,f38s3n@,False,False,False,False,True,False,f38s3n,f38s3,fs,2,2,0,0-15,0,0,0,0,0,0,,,2
352,20180122,Australian_Open,Roger_Federer,Marton_Fucsovics,9,0,0,1,0,15-15,0,2,1,0,,2,1,MF,5 b38 s3w@,,,5b38s3w@,,0,,5b38s3w@,,1,,1,0,5,,b38s3w@,False,False,False,False,True,False,b38s3w,b38s3,bs,2,1,0,15-30,0,1,0,0,0,0,,,2
371,20180122,Australian_Open,Roger_Federer,Marton_Fucsovics,28,0,0,3,2,0-0,0,6,1,0,,2,1,MF,4 f17 f+1 f3 z3#,,,4f17f+1f3z3#,,0,,4f17f+1f3z3#,,1,,1,0,4,,f17f+1f3z3#,False,False,False,True,False,False,f17f1f3z3,f17f1f3z3,fffz,4,1,0,0-15,0,3,2,0,0,0,,,4
373,20180122,Australian_Open,Roger_Federer,Marton_Fucsovics,30,0,0,3,2,0-30,0,6,1,0,,2,1,MF,c5 s29 f1 f1 f1 f2 f3 s3 f3 b3 b3w@,,An unexpected injection of pace draws an error from Fucsovics.,5s29f1f1f1f2f3s3f3b3b3w@,,0,,5s29f1f1f1f2f3s3f3b3b3w@,,1,,1,0,5,,s29f1f1f1f2f3s3f3b3b3w@,False,False,False,False,True,False,s29f1f1f1f2f3s3f3b3b3w,s29f1f1f1f2f3s3f3b3b3,sfffffsfbb,10,1,0,0-40,0,3,2,0,0,0,,,10
387,20180122,Australian_Open,Roger_Federer,Marton_Fucsovics,44,0,0,3,3,30-0,0,7,1,0,,1,2,RF,4+ f38 i2 b2 t1 f-1*,,Federer appeasing the crowd with a behind-the-back showboat volley. :),4+f38i2b2t1f-1*,,1,,4f38i2b2t1f-1*,,1,,1,0,4,,f38i2b2t1f-1*,False,False,True,False,False,False,f38i2b2t1f1,f38i2b2t1f1,fibtf,5,2,0,30-15,0,3,3,0,0,0,,,6
403,20180122,Australian_Open,Roger_Federer,Marton_Fucsovics,60,0,0,5,4,30-30,0,10,1,0,,2,1,MF,6 b37 b3n@,,Fucsovics went for a cool jumping backhand which he naturally dumped into the net.,6b37b3n@,,0,,6b37b3n@,,1,,1,0,6,,b37b3n@,False,False,False,False,True,False,b37b3n,b37b3,bb,2,1,0,30-40,0,5,4,0,0,0,,,2
422,20180122,Australian_Open,Roger_Federer,Marton_Fucsovics,79,1,0,2,1,30-30,0,14,1,0,,2,1,MF,6 b37 b3 b3 b3d@,,,6b37b3b3b3d@,,0,,6b37b3b3b3d@,,1,,1,0,6,,b37b3b3b3d@,False,False,False,False,True,False,b37b3b3b3d,b37b3b3b3,bbbb,4,1,0,30-40,0,2,1,0,1,0,,,4
432,20180122,Australian_Open,Roger_Federer,Marton_Fucsovics,89,1,0,3,2,0-0,0,16,1,0,,2,1,MF,5 b29 b1 f1*,,,5b29b1f1*,,0,,5b29b1f1*,,1,,1,0,5,,b29b1f1*,False,False,True,False,False,False,b29b1f1,b29b1f1,bbf,3,1,0,0-15,0,3,2,0,1,0,,,4
444,20180122,Australian_Open,Roger_Federer,Marton_Fucsovics,101,1,0,4,3,15-15,0,18,1,0,,2,1,MF,6 b27 f3 b2 f1 f3 b2 b3 s3 f3 f2 f1 l3#,,,6b27f3b2f1f3b2b3s3f3f2f1l3#,,0,,6b27f3b2f1f3b2b3s3f3f2f1l3#,,1,,1,0,6,,b27f3b2f1f3b2b3s3f3f2f1l3#,False,False,False,True,False,False,b27f3b2f1f3b2b3s3f3f2f1l3,b27f3b2f1f3b2b3s3f3f2f1l3,bfbffbbsfffl,12,1,0,15-30,0,4,3,0,1,0,,,12
496,20180122,Australian_Open,Roger_Federer,Marton_Fucsovics,163,2,0,2,1,15-15,0,27,1,0,,1,2,RF,4 f39 b3d#,,,4f39b3d#,,0,,4f39b3d#,,1,,1,0,4,,f39b3d#,False,False,False,True,False,False,f39b3d,f39b3,fb,2,2,0,15-30,0,2,1,0,2,0,,,2
502,20180122,Australian_Open,Roger_Federer,Marton_Fucsovics,169,2,0,3,1,0-0,0,28,1,0,,2,1,MF,6 b;37 s3 b3 b2 f2 f3 b3 b3 b2 f1 f2 b2 b3 b1 f2 f1 f2 f2 f2 f3 b3 s3 b3 b1n@,,,6b;37s3b3b2f2f3b3b3b2f1f2b2b3b1f2f1f2f2f2f3b3s3b3b1n@,,0,,6b;37s3b3b2f2f3b3b3b2f1f2b2b3b1f2f1f2f2f2f3b3s3b3b1n@,,1,,1,0,6,,b;37s3b3b2f2f3b3b3b2f1f2b2b3b1f2f1f2f2f2f3b3s3b3b1n@,False,False,False,False,True,False,b37s3b3b2f2f3b3b3b2f1f2b2b3b1f2f1f2f2f2f3b3s3b3b1n,b37s3b3b2f2f3b3b3b2f1f2b2b3b1f2f1f2f2f2f3b3s3b3b1,bsbbffbbbffbbbffffffbsbb,24,1,0,0-15,0,3,1,0,2,0,,,24
504,20180122,Australian_Open,Roger_Federer,Marton_Fucsovics,171,2,0,3,1,15-15,0,28,1,0,,2,1,MF,5 s29 f3 b1 f1 f1 f2y1 r-3d#,,,5s29f3b1f1f1f2y1r-3d#,,0,,5s29f3b1f1f1f2y1r-3d#,,1,,1,0,5,,s29f3b1f1f1f2y1r-3d#,False,False,False,True,False,False,s29f3b1f1f1f2y1r3d,s29f3b1f1f1f2y1r3,sfbfffyr,8,1,0,15-30,0,3,1,0,2,0,,,8
537,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,15,0,0,2,1,0-0,0,4,1,0,,2,1,RG,4 f28 f2 b3 b3 f1 f2n#,,,4f28f2b3b3f1f2n#,,0,,4f28f2b3b3f1f2n#,,1,,1,0,4,,f28f2b3b3f1f2n#,False,False,False,True,False,False,f28f2b3b3f1f2n,f28f2b3b3f1f2,ffbbff,6,1,0,0-15,0,2,1,0,0,0,,,6
541,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,19,0,0,2,1,30-30,0,4,1,0,,2,1,RG,6 s29 b3 b2 f2 b2 b3 s1 f3 s3 b3 b3 b1 f3 b3 f3*,,The first quality rally Federer played in the tournament actually.,6s29b3b2f2b2b3s1f3s3b3b3b1f3b3f3*,,0,,6s29b3b2f2b2b3s1f3s3b3b3b1f3b3f3*,,1,,1,0,6,,s29b3b2f2b2b3s1f3s3b3b3b1f3b3f3*,False,False,True,False,False,False,s29b3b2f2b2b3s1f3s3b3b3b1f3b3f3,s29b3b2f2b2b3s1f3s3b3b3b1f3b3f3,sbbfbbsfsbbbfbf,15,1,0,30-40,0,2,1,0,0,0,,,16
545,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,23,0,0,2,1,40-40,0,4,1,0,,2,1,RG,6 b27 b3 b3 b3 b3 b3 b2 f1n@,,,6b27b3b3b3b3b3b2f1n@,,0,,6b27b3b3b3b3b3b2f1n@,,1,,1,0,6,,b27b3b3b3b3b3b2f1n@,False,False,False,False,True,False,b27b3b3b3b3b3b2f1n,b27b3b3b3b3b3b2f1,bbbbbbbf,8,1,0,40-AD,0,2,1,0,0,0,,,8
591,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,69,1,0,2,2,0-0,0,13,1,0,,1,2,RF,6 s39 f1n@,,Misjudged the ball.,6s39f1n@,,0,,6s39f1n@,,1,,1,0,6,,s39f1n@,False,False,False,False,True,False,s39f1n,s39f1,sf,2,2,0,0-15,0,2,2,0,1,0,,,2
597,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,75,1,0,3,2,0-0,0,14,1,0,,2,1,RG,6 b29 b1 f2 b3 b1 f1 r1 f1 f3 s3u3 s3w#,,,6b29b1f2b3b1f1r1f1f3s3u3s3w#,,0,,6b29b1f2b3b1f1r1f1f3s3u3s3w#,,1,,1,0,6,,b29b1f2b3b1f1r1f1f3s3u3s3w#,False,False,False,True,False,False,b29b1f2b3b1f1r1f1f3s3u3s3w,b29b1f2b3b1f1r1f1f3s3u3s3,bbfbbfrffsus,12,1,0,0-15,0,3,2,0,1,0,,,12
599,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,77,1,0,3,2,15-15,0,14,1,0,,2,1,RG,4 f19 f1 f1 f2d@,,,4f19f1f1f2d@,,0,,4f19f1f1f2d@,,1,,1,0,4,,f19f1f1f2d@,False,False,False,False,True,False,f19f1f1f2d,f19f1f1f2,ffff,4,1,0,15-30,0,3,2,0,1,0,,,4
633,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,111,1,0,6,5,15-15,0,20,1,0,,2,1,RG,4 f19*,,Right on the sideline.,4f19*,,0,,4f19*,,1,,1,0,4,,f19*,False,False,True,False,False,False,f19,f19,f,1,1,0,15-30,0,6,5,0,1,0,,,2
635,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,113,1,0,6,5,30-30,0,20,1,0,,2,1,RG,6 s28 b+3 b1*,,"""Come on!""",6s28b+3b1*,,0,,6s28b+3b1*,,1,,1,0,6,,s28b+3b1*,False,False,True,False,False,False,s28b3b1,s28b3b1,sbb,3,1,0,30-40,0,6,5,0,1,0,,,4
644,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,122,2,0,1,0,15-15,0,22,1,0,,2,1,RG,5 b28 b3 b2 b3 b3 b3 s3 b1 f1 f2n@,,,5b28b3b2b3b3b3s3b1f1f2n@,,0,,5b28b3b2b3b3b3s3b1f1f2n@,,1,,1,0,5,,b28b3b2b3b3b3s3b1f1f2n@,False,False,False,False,True,False,b28b3b2b3b3b3s3b1f1f2n,b28b3b2b3b3b3s3b1f1f2,bbbbbbsbff,10,1,0,15-30,0,1,0,0,2,0,,,10
671,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,149,2,0,4,2,0-0,0,27,1,0,,1,2,RF,4 f18 f+3n@,,,4f18f+3n@,,0,,4f18f+3n@,,1,,1,0,4,,f18f+3n@,False,False,False,False,True,False,f18f3n,f18f3,ff,2,2,0,0-15,0,4,2,0,2,0,,,2
673,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,151,2,0,4,2,15-15,0,27,1,0,,1,2,RF,4 f38 b1 f1 f3 b3 b3 b2 f2n@,,,4f38b1f1f3b3b3b2f2n@,,0,,4f38b1f1f3b3b3b2f2n@,,1,,1,0,4,,f38b1f1f3b3b3b2f2n@,False,False,False,False,True,False,f38b1f1f3b3b3b2f2n,f38b1f1f3b3b3b2f2,fbffbbbf,8,2,0,15-30,0,4,2,0,2,0,,,8
679,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,157,2,0,4,2,40-40,0,27,1,0,,1,2,RF,6+ s28 v3 b1*,,,6+s28v3b1*,,1,,6s28v3b1*,,1,,1,0,6,,s28v3b1*,False,False,True,False,False,False,s28v3b1,s28v3b1,svb,3,2,0,40-AD,0,4,2,0,2,0,,,4
683,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,161,2,0,4,2,40-40,0,27,1,0,,1,2,RF,c4 f;18 f1 f3 b3 b3 f1w@,,Bad footwork from Federer.,4f;18f1f3b3b3f1w@,,0,,4f;18f1f3b3b3f1w@,,1,,1,0,4,,f;18f1f3b3b3f1w@,False,False,False,False,True,False,f18f1f3b3b3f1w,f18f1f3b3b3f1,fffbbf,6,2,0,40-AD,0,4,2,0,2,0,,,6
701,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,179,2,0,5,4,40-40,0,30,1,0,,2,1,RG,4 f28 f1 f2 f2 b1 f3 b3 m2 o3*,,,4f28f1f2f2b1f3b3m2o3*,,0,,4f28f1f2f2b1f3b3m2o3*,,1,,1,0,4,,f28f1f2f2b1f3b3m2o3*,False,False,True,False,False,False,f28f1f2f2b1f3b3m2o3,f28f1f2f2b1f3b3m2o3,ffffbfbmo,9,1,0,40-AD,0,5,4,0,2,0,,,10
723,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,17,0,0,2,1,15-15,0,4,1,0,,2,1,AB,4 f;18 f3 s1 f1 f3 b2 f1 f1d@,,,4f;18f3s1f1f3b2f1f1d@,,0,,4f;18f3s1f1f3b2f1f1d@,,1,,1,0,4,,f;18f3s1f1f3b2f1f1d@,False,False,False,False,True,False,f18f3s1f1f3b2f1f1d,f18f3s1f1f3b2f1f1,ffsffbff,8,1,0,15-30,0,2,1,0,0,0,,,8
727,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,21,0,0,2,1,40-40,0,4,1,0,,2,1,AB,5 s29 f3 b1 f2n@,,,5s29f3b1f2n@,,0,,5s29f3b1f2n@,,1,,1,0,5,,s29f3b1f2n@,False,False,False,False,True,False,s29f3b1f2n,s29f3b1f2,sfbf,4,1,0,40-AD,0,2,1,0,0,0,,,4
729,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,23,0,0,2,1,40-40,0,4,1,0,,2,1,AB,4 f19 f3w#,,,4f19f3w#,,0,,4f19f3w#,,1,,1,0,4,,f19f3w#,False,False,False,True,False,False,f19f3w,f19f3,ff,2,1,0,40-AD,0,2,1,0,0,0,,,2
765,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,59,1,0,2,0,0-0,0,12,1,0,,2,1,AB,c6 b28 f1 f2 f2 f1 f2n#,,,6b28f1f2f2f1f2n#,,0,,6b28f1f2f2f1f2n#,,1,,1,0,6,,b28f1f2f2f1f2n#,False,False,False,True,False,False,b28f1f2f2f1f2n,b28f1f2f2f1f2,bfffff,6,1,0,0-15,0,2,0,0,1,0,,,6
773,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,67,1,0,2,1,15-15,0,13,1,0,,1,2,RF,4 f18 f1 f1 f1 f2 b3 b3 b1d@,,Federer goes for a winner and just barely misses.,4f18f1f1f1f2b3b3b1d@,,0,,4f18f1f1f1f2b3b3b1d@,,1,,1,0,4,,f18f1f1f1f2b3b3b1d@,False,False,False,False,True,False,f18f1f1f1f2b3b3b1d,f18f1f1f1f2b3b3b1,fffffbbb,8,2,0,15-30,0,2,1,0,1,0,,,8
804,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,98,1,0,5,3,0-0,0,18,1,0,,2,1,AB,6 s29 f3w@,,,6s29f3w@,,0,,6s29f3w@,,1,,1,0,6,,s29f3w@,False,False,False,False,True,False,s29f3w,s29f3,sf,2,1,0,0-15,0,5,3,0,1,0,,,2
814,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,108,1,0,5,4,0-0,0,19,1,0,,1,2,RF,5 b37 b3x@,,,5b37b3x@,,0,,5b37b3x@,,1,,1,0,5,,b37b3x@,False,False,False,False,True,False,b37b3x,b37b3,bb,2,2,0,0-15,0,5,4,0,1,0,,,2
816,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,110,1,0,5,4,15-15,0,19,1,0,,1,2,RF,6 s38u+1n@,,Federer tries a cheeky dropper and fails. The crowd gasps in disappointment while Fed and Ljube look just a bit pissed.,6s38u+1n@,,0,,6s38u+1n@,,1,,1,0,6,,s38u+1n@,False,False,False,False,True,False,s38u1n,s38u1,su,2,2,0,15-30,0,5,4,0,1,0,,,2
833,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,127,2,0,1,1,0-0,0,22,1,0,,2,1,AB,5 b38 f1x@,,,5b38f1x@,,0,,5b38f1x@,,1,,1,0,5,,b38f1x@,False,False,False,False,True,False,b38f1x,b38f1,bf,2,1,0,0-15,0,1,1,0,2,0,,,2
835,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,129,2,0,1,1,15-15,0,22,1,0,,2,1,AB,5 b29 f3 b2 f3 b2 f1 f1 f3n#,,,5b29f3b2f3b2f1f1f3n#,,0,,5b29f3b2f3b2f1f1f3n#,,1,,1,0,5,,b29f3b2f3b2f1f1f3n#,False,False,False,True,False,False,b29f3b2f3b2f1f1f3n,b29f3b2f3b2f1f1f3,bfbfbfff,8,1,0,15-30,0,1,1,0,2,0,,,8
860,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,154,2,0,4,2,30-0,0,26,1,0,,2,1,AB,5 s37 s-3w#,,,5s37s-3w#,,0,,5s37s-3w#,,1,,1,0,5,,s37s-3w#,False,False,False,True,False,False,s37s3w,s37s3,ss,2,1,0,30-15,0,4,2,0,2,0,,,2
866,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,160,2,0,4,3,0-0,0,27,1,0,,1,2,RF,4 f19 f3w@,,,4f19f3w@,,0,,4f19f3w@,,1,,1,0,4,,f19f3w@,False,False,False,False,True,False,f19f3w,f19f3,ff,2,2,0,0-15,0,4,3,0,2,0,,,2
872,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,166,2,0,5,3,0-0,0,28,1,0,,2,1,AB,4 f18 f2 s3 f3n@,,,4f18f2s3f3n@,,0,,4f18f2s3f3n@,,1,,1,0,4,,f18f2s3f3n@,False,False,False,False,True,False,f18f2s3f3n,f18f2s3f3,ffsf,4,1,0,0-15,0,5,3,0,2,0,,,4
874,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,168,2,0,5,3,0-30,0,28,1,0,,2,1,AB,6 s38 f3 b2 f1 f1 f3n#,,,6s38f3b2f1f1f3n#,,0,,6s38f3b2f1f1f3n#,,1,,1,0,6,,s38f3b2f1f1f3n#,False,False,False,True,False,False,s38f3b2f1f1f3n,s38f3b2f1f1f3,sfbfff,6,1,0,0-40,0,5,3,0,2,0,,,6
