match_id,Unnamed: 1,P1,P2,Pt,Set1,Set2,Gm1,Gm2,Pts,SrvDceSide,Gm#,TbSet,TB?,TBpt,Svr,Ret,Serving,1st,2nd,Notes,1stNoLet,2ndNoLet,1stSV,2ndSV,1stNoSV,2ndNoSV,1stIn,2ndIn,isRally1st,isRally2nd,Sv1,Sv2,Rally,isAce,isUnret,isRallyWinner,isForced,isUnforced,isDouble,rallyNoSpec,rallyNoError,rallyNoDirection,rallyLen,PtWinner,isSvrWinner,PtsAfter,GmW,Gm1.1,Gm2.1,SetW,Set1.1,Set2.1,RevTB,TBrev,rallyCount
20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,8,0,0,1,0,0-15,FALSE,2,1,0,,2,1,JMD,4 s39 f3 b1*,,,4s39f3b1*,,0,,4s39f3b1*,,1,,1,0,4,,s39f3b1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s39f3b1,s39f3b1,sfb,3,1,0,0-30,0,1,0,0,0,0,,,4
20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,9,0,0,1,0,0-30,TRUE,2,1,0,,2,1,JMD,c5 b17 f+3 b2 z3 b1 v3 b1n#,,,5b17f+3b2z3b1v3b1n#,,0,,5b17f+3b2z3b1v3b1n#,,1,,1,0,5,,b17f+3b2z3b1v3b1n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b17f3b2z3b1v3b1n,b17f3b2z3b1v3b1,bfbzbvb,7,2,1,15-30,0,1,0,0,0,0,,,7
20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,12,0,0,1,0,40-30,FALSE,2,1,0,,2,1,JMD,4 b18 f1 f3 b3 b1 f2 f1w@,,,4b18f1f3b3b1f2f1w@,,0,,4b18f1f3b3b1f2f1w@,,1,,1,0,4,,b18f1f3b3b1f2f1w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b18f1f3b3b1f2f1w,b18f1f3b3b1f2f1,bffbbff,7,2,1,GM,2,1,1,0,0,0,,,7
20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,28,0,0,2,3,0-0,TRUE,6,1,0,,2,1,JMD,6 b18 f1 f1 f1w#,,,6b18f1f1f1w#,,0,,6b18f1f1f1w#,,1,,1,0,6,,b18f1f1f1w#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b18f1f1f1w,b18f1f1f1,bfff,4,1,0,0-15,0,2,3,0,0,0,,,4
20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,33,0,0,2,3,40-30,FALSE,6,1,0,,2,1,JMD,4 b38 f3 b1 r2 f+3 m2d#,,,4b38f3b1r2f+3m2d#,,0,,4b38f3b1r2f+3m2d#,,1,,1,0,4,,b38f3b1r2f+3m2d#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b38f3b1r2f3m2d,b38f3b1r2f3m2,bfbrfm,6,1,0,40-40,0,2,3,0,0,0,,,6
20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,34,0,0,2,3,40-40,TRUE,6,1,0,,2,1,JMD,6 s27 f1*,,,6s27f1*,,0,,6s27f1*,,1,,1,0,6,,s27f1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s27f1,s27f1,sf,2,2,1,AD-40,0,2,3,0,0,0,,,3
20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,52,0,0,4,5,0-0,TRUE,10,1,0,,2,1,JMD,6 b28 f2 f2 f1 f2d#,,,6b28f2f2f1f2d#,,0,,6b28f2f2f1f2d#,,1,,1,0,6,,b28f2f2f1f2d#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b28f2f2f1f2d,b28f2f2f1f2,bffff,5,2,1,15-0,0,4,5,0,0,0,,,5
20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,53,0,0,4,5,15-0,FALSE,10,1,0,,2,1,JMD,4 s38 f1 f1 f3 b2 b2 b2 f3*,,,4s38f1f1f3b2b2b2f3*,,0,,4s38f1f1f3b2b2b2f3*,,1,,1,0,4,,s38f1f1f3b2b2b2f3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s38f1f1f3b2b2b2f3,s38f1f1f3b2b2b2f3,sfffbbbf,8,2,1,30-0,0,4,5,0,0,0,,,9
20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,55,0,0,4,5,40-0,FALSE,10,1,0,,2,1,JMD,4 s38 b1 f1w#,,,4s38b1f1w#,,0,,4s38b1f1w#,,1,,1,0,4,,s38b1f1w#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s38b1f1w,s38b1f1,sbf,3,2,1,GM,2,4,6,2,0,1,,,3
20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,65,0,1,1,0,15-0,FALSE,12,1,0,,2,1,JMD,6 f28 f3y1 r2 m+2 t2 v3 s2 v1*,,,6f28f3y1r2m+2t2v3s2v1*,,0,,6f28f3y1r2m+2t2v3s2v1*,,1,,1,0,6,,f28f3y1r2m+2t2v3s2v1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f28f3y1r2m2t2v3s2v1,f28f3y1r2m2t2v3s2v1,ffyrmtvsv,9,1,0,15-15,0,1,0,0,0,1,,,10
20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,66,0,1,1,0,15-15,TRUE,12,1,0,,2,1,JMD,5 s28 f1 f3w#,,,5s28f1f3w#,,0,,5s28f1f3w#,,1,,1,0,5,,s28f1f3w#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s28f1f3w,s28f1f3,sff,3,2,1,30-15,0,1,0,0,0,1,,,3
20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,76,0,1,2,1,15-0,FALSE,14,1,0,,2,1,JMD,4 s37 f3 s2n#,,,4s37f3s2n#,,0,,4s37f3s2n#,,1,,1,0,4,,s37f3s2n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s37f3s2n,s37f3s2,sfs,3,2,1,30-0,0,2,1,0,0,1,,,3
20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,86,0,1,3,2,0-15,FALSE,16,1,0,,2,1,JMD,6 f17 f2 b3w@,,,6f17f2b3w@,,0,,6f17f2b3w@,,1,,1,0,6,,f17f2b3w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f17f2b3w,f17f2b3,ffb,3,2,1,15-15,0,3,2,0,0,1,,,3
20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,88,0,1,3,2,15-30,FALSE,16,1,0,,2,1,JMD,4 b38 f1*,,,4b38f1*,,0,,4b38f1*,,1,,1,0,4,,b38f1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b38f1,b38f1,bf,2,2,1,30-30,0,3,2,0,0,1,,,3
20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,89,0,1,3,2,30-30,TRUE,16,1,0,,2,1,JMD,5 b29 f3 b1 f1 f2 b3 b3 s1 f1 f3y3 s3 b2 z1*,,,5b29f3b1f1f2b3b3s1f1f3y3s3b2z1*,,0,,5b29f3b1f1f2b3b3s1f1f3y3s3b2z1*,,1,,1,0,5,,b29f3b1f1f2b3b3s1f1f3y3s3b2z1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b29f3b1f1f2b3b3s1f1f3y3s3b2z1,b29f3b1f1f2b3b3s1f1f3y3s3b2z1,bfbffbbsffysbz,14,2,1,40-30,0,3,2,0,0,1,,,15
20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,90,0,1,3,2,40-30,FALSE,16,1,0,,2,1,JMD,4 b28 f1 f1 f2 f-1n@,,,4b28f1f1f2f-1n@,,0,,4b28f1f1f2f-1n@,,1,,1,0,4,,b28f1f1f2f-1n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b28f1f1f2f1n,b28f1f1f2f1,bffff,5,2,1,GM,2,3,3,0,0,1,,,5
20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,96,0,1,4,3,0-0,TRUE,18,1,0,,2,1,JMD,5 s38 s3 s1 f1 f3 b2 s3 s3 b3 b2 f2 b2 f1 f1 f1 f2d@,,,5s38s3s1f1f3b2s3s3b3b2f2b2f1f1f1f2d@,,0,,5s38s3s1f1f3b2s3s3b3b2f2b2f1f1f1f2d@,,1,,1,0,5,,s38s3s1f1f3b2s3s3b3b2f2b2f1f1f1f2d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s38s3s1f1f3b2s3s3b3b2f2b2f1f1f1f2d,s38s3s1f1f3b2s3s3b3b2f2b2f1f1f1f2,sssffbssbbfbffff,16,1,0,0-15,0,4,3,0,0,1,,,16
20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,108,0,1,5,4,0-0,TRUE,20,1,0,,2,1,JMD,6 b28 f1 f3 b1 r2 s+1 f3*,,,6b28f1f3b1r2s+1f3*,,0,,6b28f1f3b1r2s+1f3*,,1,,1,0,6,,b28f1f3b1r2s+1f3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b28f1f3b1r2s1f3,b28f1f3b1r2s1f3,bffbrsf,7,1,0,0-15,0,5,4,0,0,1,,,8
20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,110,0,1,5,4,15-15,TRUE,20,1,0,,2,1,JMD,5 b29 f1 f+1 f2 z3*,,,5b29f1f+1f2z3*,,0,,5b29f1f+1f2z3*,,1,,1,0,5,,b29f1f+1f2z3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b29f1f1f2z3,b29f1f1f2z3,bfffz,5,1,0,15-30,0,5,4,0,0,1,,,6
20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,113,0,1,5,4,30-40,FALSE,20,1,0,,2,1,JMD,4 s28 f1 f1w@,,,4s28f1f1w@,,0,,4s28f1f1w@,,1,,1,0,4,,s28f1f1w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s28f1f1w,s28f1f1,sff,3,2,1,40-40,0,5,4,0,0,1,,,3
20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,116,0,1,5,4,40-40,TRUE,20,1,0,,2,1,JMD,4 f28 f+3 s2 z1*,,,4f28f+3s2z1*,,0,,4f28f+3s2z1*,,1,,1,0,4,,f28f+3s2z1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f28f3s2z1,f28f3s2z1,ffsz,4,2,1,AD-40,0,5,4,0,0,1,,,5
20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,124,0,1,6,5,0-0,TRUE,22,1,0,,2,1,JMD,4 f;17 f+2 b1 v1*,,Failed Federer challenge,4f;17f+2b1v1*,,0,,4f;17f+2b1v1*,,1,,1,0,4,,f;17f+2b1v1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f17f2b1v1,f17f2b1v1,ffbv,4,2,1,15-0,0,6,5,0,0,1,,,5
20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,126,0,1,6,5,30-0,TRUE,22,1,0,,2,1,JMD,c6 s28 f1*,,,6s28f1*,,0,,6s28f1*,,1,,1,0,6,,s28f1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s28f1,s28f1,sf,2,2,1,40-0,0,6,5,0,0,1,,,3
20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,151,1,1,0,0,40-30,FALSE,24,1,0,,2,1,JMD,4 s37 f1 l2 o=2 f2 f1w@,,,4s37f1l2o=2f2f1w@,,0,,4s37f1l2o=2f2f1w@,,1,,1,0,4,,s37f1l2o=2f2f1w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s37f1l2o2f2f1w,s37f1l2o2f2f1,sfloff,6,1,0,40-40,0,0,0,0,1,1,,,6
20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,152,1,1,0,0,40-40,TRUE,24,1,0,,2,1,JMD,6 s37 s+3 b1n@,,,6s37s+3b1n@,,0,,6s37s+3b1n@,,1,,1,0,6,,s37s+3b1n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s37s3b1n,s37s3b1,ssb,3,2,1,AD-40,0,0,0,0,1,1,,,3
20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,153,1,1,0,0,AD-40,FALSE,24,1,0,,2,1,JMD,6 f27 f+2 b2 z3d#,,,6f27f+2b2z3d#,,0,,6f27f+2b2z3d#,,1,,1,0,6,,f27f+2b2z3d#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f27f2b2z3d,f27f2b2z3,ffbz,4,1,0,40-40,0,0,0,0,1,1,,,4
20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,155,1,1,0,0,AD-40,FALSE,24,1,0,,2,1,JMD,4 s38 f1 f3w#,,,4s38f1f3w#,,0,,4s38f1f3w#,,1,,1,0,4,,s38f1f3w#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s38f1f3w,s38f1f3,sff,3,2,1,GM,2,0,1,0,1,1,,,3
20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,163,1,1,1,1,15-0,FALSE,26,1,0,,2,1,JMD,4 s29 f1*,,,4s29f1*,,0,,4s29f1*,,1,,1,0,4,,s29f1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s29f1,s29f1,sf,2,2,1,30-0,0,1,1,0,1,1,,,3
20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,164,1,1,1,1,30-0,TRUE,26,1,0,,2,1,JMD,4 f38 b2 b;2 f2d@,,,4f38b2b;2f2d@,,0,,4f38b2b;2f2d@,,1,,1,0,4,,f38b2b;2f2d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f38b2b2f2d,f38b2b2f2,fbbf,4,1,0,30-15,0,1,1,0,1,1,,,4
20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,177,1,1,2,2,30-30,TRUE,28,1,0,,2,1,JMD,4 f28 s3 f1n@,,,4f28s3f1n@,,0,,4f28s3f1n@,,1,,1,0,4,,f28s3f1n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f28s3f1n,f28s3f1,fsf,3,2,1,40-30,0,2,2,0,1,1,,,3
20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,184,1,1,3,3,0-0,TRUE,30,1,0,,2,1,JMD,4 f28 f+3 b3n#,,,4f28f+3b3n#,,0,,4f28f+3b3n#,,1,,1,0,4,,f28f+3b3n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f28f3b3n,f28f3b3,ffb,3,2,1,15-0,0,3,3,0,1,1,,,3
20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,193,1,1,4,4,0-0,TRUE,32,1,0,,2,1,JMD,5 s28 f;1 f2 f1 f1 f3*,,,5s28f;1f2f1f1f3*,,0,,5s28f;1f2f1f1f3*,,1,,1,0,5,,s28f;1f2f1f1f3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s28f1f2f1f1f3,s28f1f2f1f1f3,sfffff,6,2,1,15-0,0,4,4,0,1,1,,,7
20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,196,1,1,4,4,15-30,FALSE,32,1,0,,2,1,JMD,c6 f;28 f3 s#,,,6f;28f3s#,,0,,6f;28f3s#,,1,,1,0,6,,f;28f3s#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f28f3s,f28f3s,ffs,3,2,1,30-30,0,4,4,0,1,1,,,3
20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,197,1,1,4,4,30-30,TRUE,32,1,0,,2,1,JMD,5 b28 f2 s2 f3 b3 b3 f3 b3 f3 b3 b3 b3 b1 f1u+3 m2 p2*,,,5b28f2s2f3b3b3f3b3f3b3b3b3b1f1u+3m2p2*,,0,,5b28f2s2f3b3b3f3b3f3b3b3b3b1f1u+3m2p2*,,1,,1,0,5,,b28f2s2f3b3b3f3b3f3b3b3b3b1f1u+3m2p2*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b28f2s2f3b3b3f3b3f3b3b3b3b1f1u3m2p2,b28f2s2f3b3b3f3b3f3b3b3b3b1f1u3m2p2,bfsfbbfbfbbbbfump,17,1,0,30-40,0,4,4,0,1,1,,,18
20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,198,1,1,4,4,30-40,FALSE,32,1,0,,2,1,JMD,4 s37 f1*,,,4s37f1*,,0,,4s37f1*,,1,,1,0,4,,s37f1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s37f1,s37f1,sf,2,2,1,40-40,0,4,4,0,1,1,,,3
20180318,Indian_Wells_Masters,Roger_Federer,Juan_Martin_Del_Potro,214,1,1,5,5,15-0,FALSE,34,1,0,,2,1,JMD,6 f39 b3 f3n@,,,6f39b3f3n@,,0,,6f39b3f3n@,,1,,1,0,6,,f39b3f3n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f39b3f3n,f39b3f3,fbf,3,2,1,30-0,0,5,5,0,1,1,,,3
20180215,Rotterdam,Roger_Federer,Philipp_Kohlschreiber,7,0,0,1,0,0-15,FALSE,2,1,0,,2,1,PK,4 b3 b2 f1 f#,,,4b3b2f1f#,,0,,4b3b2f1f#,,1,,1,0,4,,b3b2f1f#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b3b2f1f,b3b2f1f,bbff,4,1,0,0-30,0,1,0,0,0,0,,,4
20180215,Rotterdam,Roger_Federer,Philipp_Kohlschreiber,8,0,0,1,0,0-30,TRUE,2,1,0,,2,1,PK,6 s3 b3 b2 f1 f3d#,,,6s3b3b2f1f3d#,,0,,6s3b3b2f1f3d#,,1,,1,0,6,,s3b3b2f1f3d#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s3b3b2f1f3d,s3b3b2f1f3,sbbff,5,2,1,15-30,0,1,0,0,0,0,,,5
20180215,Rotterdam,Roger_Federer,Philipp_Kohlschreiber,11,0,0,1,0,40-30,FALSE,2,1,0,,2,1,PK,6 f3 f3 b3 s3 f+1 f1n#,,,6f3f3b3s3f+1f1n#,,0,,6f3f3b3s3f+1f1n#,,1,,1,0,6,,f3f3b3s3f+1f1n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f3f3b3s3f1f1n,f3f3b3s3f1f1,ffbsff,6,1,0,40-40,0,1,0,0,0,0,,,6
20180215,Rotterdam,Roger_Federer,Philipp_Kohlschreiber,12,0,0,1,0,40-40,TRUE,2,1,0,,2,1,PK,6 s1 f1*,,,6s1f1*,,0,,6s1f1*,,1,,1,0,6,,s1f1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s1f1,s1f1,sf,2,2,1,AD-40,0,1,0,0,0,0,,,3
20180215,Rotterdam,Roger_Federer,Philipp_Kohlschreiber,13,0,0,1,0,AD-40,FALSE,2,1,0,,2,1,PK,5 b2 f1 f1 f3 s1 f1 f1 f2 f3 b2 f2 f2 s2 s1 f3 s2 f3x@,,,5b2f1f1f3s1f1f1f2f3b2f2f2s2s1f3s2f3x@,,0,,5b2f1f1f3s1f1f1f2f3b2f2f2s2s1f3s2f3x@,,1,,1,0,5,,b2f1f1f3s1f1f1f2f3b2f2f2s2s1f3s2f3x@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b2f1f1f3s1f1f1f2f3b2f2f2s2s1f3s2f3x,b2f1f1f3s1f1f1f2f3b2f2f2s2s1f3s2f3,bfffsffffbffssfsf,17,2,1,GM,2,1,1,0,0,0,,,17
20180215,Rotterdam,Roger_Federer,Philipp_Kohlschreiber,31,0,0,3,2,15-0,FALSE,6,1,0,,2,1,PK,5 s3 f3 b3 b3 b2 f!@,,,5s3f3b3b3b2f!@,,0,,5s3f3b3b3b2f!@,,1,,1,0,5,,s3f3b3b3b2f!@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s3f3b3b3b2f!,s3f3b3b3b2f,sfbbbf,6,1,0,15-15,0,3,2,0,0,0,,,6
20180215,Rotterdam,Roger_Federer,Philipp_Kohlschreiber,32,0,0,3,2,15-15,TRUE,6,1,0,,2,1,PK,6 s2 f1 f3 b3 s3 f3 b3w#,,,6s2f1f3b3s3f3b3w#,,0,,6s2f1f3b3s3f3b3w#,,1,,1,0,6,,s2f1f3b3s3f3b3w#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s2f1f3b3s3f3b3w,s2f1f3b3s3f3b3,sffbsfb,7,2,1,30-15,0,3,2,0,0,0,,,7
20180215,Rotterdam,Roger_Federer,Philipp_Kohlschreiber,33,0,0,3,2,30-15,FALSE,6,1,0,,2,1,PK,6 f2 f3 b1w@,,,6f2f3b1w@,,0,,6f2f3b1w@,,1,,1,0,6,,f2f3b1w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f2f3b1w,f2f3b1,ffb,3,2,1,40-15,0,3,2,0,0,0,,,3
20180215,Rotterdam,Roger_Federer,Philipp_Kohlschreiber,41,0,0,4,3,15-0,FALSE,8,1,0,,2,1,PK,5 b2 f1 f1 f3 b3 b1 f3 s2 f3*,,,5b2f1f1f3b3b1f3s2f3*,,0,,5b2f1f1f3b3b1f3s2f3*,,1,,1,0,5,,b2f1f1f3b3b1f3s2f3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b2f1f1f3b3b1f3s2f3,b2f1f1f3b3b1f3s2f3,bfffbbfsf,9,1,0,15-15,0,4,3,0,0,0,,,10
20180215,Rotterdam,Roger_Federer,Philipp_Kohlschreiber,51,0,0,5,4,0-15,FALSE,10,1,0,,2,1,PK,5 s3 f3 b3n@,,,5s3f3b3n@,,0,,5s3f3b3n@,,1,,1,0,5,,s3f3b3n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,s3f3b3n,s3f3b3,sfb,3,2,1,15-15,0,5,4,0,0,0,,,3
20180215,Rotterdam,Roger_Federer,Philipp_Kohlschreiber,52,0,0,5,4,15-15,TRUE,10,1,0,,2,1,PK,4 f2 f3*,,,4f2f3*,,0,,4f2f3*,,1,,1,0,4,,f2f3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f2f3,f2f3,ff,2,2,1,30-15,0,5,4,0,0,0,,,3
20180215,Rotterdam,Roger_Federer,Philipp_Kohlschreiber,63,0,0,6,5,30-30,TRUE,12,1,0,,2,1,PK,6 b2 f3 s3 f3 b3 f1w@,,RF challenges f1*; call overturned as w@,6b2f3s3f3b3f1w@,,0,,6b2f3s3f3b3f1w@,,1,,1,0,6,,b2f3s3f3b3f1w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b2f3s3f3b3f1w,b2f3s3f3b3f1,bfsfbf,6,1,0,30-40,0,6,5,0,0,0,,,6
20180215,Rotterdam,Roger_Federer,Philipp_Kohlschreiber,64,0,0,6,5,30-40,FALSE,12,1,0,,2,1,PK,5 s2 f+1 f1w#,,,5s2f+1f1w#,,0,,5s2f+1f1w#,,1,,1,0,5,,s2f+1f1w#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s2f1f1w,s2f1f1,sff,3,2,1,40-40,0,6,5,0,0,0,,,3
20180215,Rotterdam,Roger_Federer,Philipp_Kohlschreiber,65,0,0,6,5,40-40,TRUE,12,1,0,,2,1,PK,6 s2 f1 f3w#,,,6s2f1f3w#,,0,,6s2f1f3w#,,1,,1,0,6,,s2f1f3w#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s2f1f3w,s2f1f3,sff,3,2,1,AD-40,0,6,5,0,0,0,,,3
20180215,Rotterdam,Roger_Federer,Philipp_Kohlschreiber,87,1,0,0,0,15-15,TRUE,14,1,0,,2,1,PK,4 f1 f2 b3 f2 f3+ s2 z1*,,,4f1f2b3f2f3+s2z1*,,0,,4f1f2b3f2f3+s2z1*,,1,,1,0,4,,f1f2b3f2f3+s2z1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f1f2b3f2f3s2z1,f1f2b3f2f3s2z1,ffbffsz,7,1,0,15-30,0,0,0,0,1,0,,,8
20180215,Rotterdam,Roger_Federer,Philipp_Kohlschreiber,98,1,0,1,1,15-0,FALSE,16,1,0,,2,1,PK,5 b3 b3 b3 b3 f3*,,,5b3b3b3b3f3*,,0,,5b3b3b3b3f3*,,1,,1,0,5,,b3b3b3b3f3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b3b3b3b3f3,b3b3b3b3f3,bbbbf,5,1,0,15-15,0,1,1,0,1,0,,,6
20180215,Rotterdam,Roger_Federer,Philipp_Kohlschreiber,99,1,0,1,1,15-15,TRUE,16,1,0,,2,1,PK,4 f2 s2 f1*,,,4f2s2f1*,,0,,4f2s2f1*,,1,,1,0,4,,f2s2f1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f2s2f1,f2s2f1,fsf,3,1,0,15-30,0,1,1,0,1,0,,,4
20180215,Rotterdam,Roger_Federer,Philipp_Kohlschreiber,100,1,0,1,1,15-30,FALSE,16,1,0,,2,1,PK,6 f1 f3 b2 z3 b1*,,,6f1f3b2z3b1*,,0,,6f1f3b2z3b1*,,1,,1,0,6,,f1f3b2z3b1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f1f3b2z3b1,f1f3b2z3b1,ffbzb,5,1,0,15-40,0,1,1,0,1,0,,,6
20180215,Rotterdam,Roger_Federer,Philipp_Kohlschreiber,101,1,0,1,1,15-40,FALSE,16,1,0,,2,1,PK,6 b2 f-3*,,,6b2f-3*,,0,,6b2f-3*,,1,,1,0,6,,b2f-3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b2f3,b2f3,bf,2,2,1,30-40,0,1,1,0,1,0,,,3
20180215,Rotterdam,Roger_Federer,Philipp_Kohlschreiber,102,1,0,1,1,30-40,FALSE,16,1,0,,2,1,PK,4 s2 f3*,,,4s2f3*,,0,,4s2f3*,,1,,1,0,4,,s2f3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s2f3,s2f3,sf,2,2,1,40-40,0,1,1,0,1,0,,,3
20180215,Rotterdam,Roger_Federer,Philipp_Kohlschreiber,105,1,0,1,1,40-40,TRUE,16,1,0,,2,1,PK,6 s2 f1 f2 f1 r3n#,,,6s2f1f2f1r3n#,,0,,6s2f1f2f1r3n#,,1,,1,0,6,,s2f1f2f1r3n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s2f1f2f1r3n,s2f1f2f1r3,sfffr,5,2,1,AD-40,0,1,1,0,1,0,,,5
20180215,Rotterdam,Roger_Federer,Philipp_Kohlschreiber,106,1,0,1,1,AD-40,FALSE,16,1,0,,2,1,PK,6 f2 f1 f3 b3n@,,,6f2f1f3b3n@,,0,,6f2f1f3b3n@,,1,,1,0,6,,f2f1f3b3n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f2f1f3b3n,f2f1f3b3,fffb,4,1,0,40-40,0,1,1,0,1,0,,,4
20180215,Rotterdam,Roger_Federer,Philipp_Kohlschreiber,107,1,0,1,1,40-40,TRUE,16,1,0,,2,1,PK,4 f2 f3*,,,4f2f3*,,0,,4f2f3*,,1,,1,0,4,,f2f3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f2f3,f2f3,ff,2,2,1,AD-40,0,1,1,0,1,0,,,3
